repo_url,name,type,type2,type3
https://github.com/SharmisthaJat/RE-DS-Word-Attention-Models,RE-DS-Word-Attention-Models,sota,na,na
https://github.com/DMarwan/NutricIA,NutricIA,sota,na,na
https://github.com/pbebenSoton/smeans,smeans,arxiv,na,na
https://github.com/tpospisi/NNKCDE,NNKCDE: Nearest Neighbor Conditional Density Estimation,sota,na,na
https://github.com/anubhavmaity/Ag-News-Category-Classifier,Categorizing News Articles using ULMFit,sota,na,na
https://github.com/Atomu2014/product-nets-distributed,``Note``: I collect some interesting discusions from emails and put then behind.,sota,na,na
https://github.com/hufscapstone/Fast_text,fastText,sota,na,na
https://github.com/gavento/swap-sorting-experiments,Swap-sorting experiments,arxiv,na,na
https://github.com/vohoaiviet/sphereface,*SphereFace*: Deep Hypersphere Embedding for Face Recognition,sota,na,na
https://github.com/zhong110020/py-faster-rcnn,"py-faster-rcnn has been deprecated. Please see Detectron, which includes an implementation of [Mask R-CNN](https://arxiv.org/abs/1703.06870).",sota,na,na
https://github.com/shashiongithub/Refresh,Refresh: Ranking Sentences for Extractive Summarization with Reinforcement Learning,arxiv,na,na
https://github.com/xypan1232/iDeepE,iDeepE: Inferring RNA-protein binding sites and motifs using local and global convolutional neural network,sota,na,na
https://github.com/locuslab/gradient_regularized_gan,Gradient Regularized GAN,arxiv,na,na
https://github.com/facebookresearch/multigrain,MultiGrain,sota,na,na
https://github.com/deepinx/iqiyi-vid-challenge,Code for IQIYI-VID Challenge based on ESSH and Insightface,sota,na,na
https://github.com/valko073/LyricsGANs,LyricsGANs,sota,na,na
https://github.com/chenjunweii/mxnet-ssd,SSD: Single Shot MultiBox Object Detector,sota,na,na
https://github.com/jiama843/tf-mnist,tf-mnist,sota,na,na
https://github.com/limuhit/TrimmedConvolution,TrimmedConvolution,arxiv,na,na
https://github.com/scut-aitcm/Competitive-Inner-Imaging-SENet,Competitive-Inner-Imaging-SENet,sota,na,na
https://github.com/arjoly/random-output-trees,Random output trees,arxiv,na,na
https://github.com/toomanymat/pose_estimation,Human Pose Estimation with TensorFlow,sota,na,na
https://github.com/andyreagan/teletherms-online-appendices,teletherms-online-appendices,arxiv,na,na
https://github.com/phanthaithuc/deep-cnn,[ARCADAHAI] Deep Convolutional Networks for Text Classification on Valohai platform,sota,na,na
https://github.com/McDonnell-Lab/1-bit-per-weight,Training wide residual networks for deployment using a single bit for each weight,arxiv,na,na
https://github.com/jiggles546/60499_Project,60499_Project,sota,na,na
https://github.com/neilsgp/RL-Algorithms,RL-Algorithms,sota,na,na
https://github.com/mfaruqui/morph-trans,morph-trans,arxiv,na,na
https://github.com/lehgtrung/egfr-att,Attention-based Multi-input Neural network,sota,na,na
https://github.com/0ad/0ad,0 A.D. Introductory Information,arxiv,na,na
https://github.com/mihirahlawat/Sentiment-Analysis,Sentiment-Analysis,sota,na,na
https://github.com/beedotkiran/randomforestpruning-ismm-2017,Cost-Complexity pruning of Random Forests ISMM 2017,arxiv,na,na
https://github.com/Owen-Fish/VGG,Store several original model of CNNS,sota,na,na
https://github.com/JohannLee1996/bert,BERT,sota,na,na
https://github.com/piergiaj/pytorch-i3d,I3D models trained on Kinetics,sota,na,na
https://github.com/DeepMark/deepmark,deepmark,sota,na,na
https://github.com/antingshen/beaverdam,BeaverDam,arxiv,na,na
https://github.com/knlee-voice/PaperNotes,Research Paper Notes,sota,na,na
https://github.com/Chrisding/cityscapes-preprocess,cityscapes-preprocess,sota,na,na
https://github.com/wxj77/TransferReinforcementLearning,TransferReinforcementLearning,sota,na,na
https://github.com/akshaybahadur21/Facial-Recognition-using-Facenet,Facial Recognition  ![](https://github.com/akshaybahadur21/Facial-Recognition-using-Facenet/blob/master/LICENSE.txt)  [![](https://img.shields.io/badge/Akshay-Bahadur-brightgreen.svg?colorB=ff0000)](https://akshaybahadur.com),sota,na,na
https://github.com/huiyinglu/NLP-Deep-Learning-Chatbot,NLP-Deep-Learning-Chatbot,sota,na,na
https://github.com/jiyuan/ainote,Resource List,sota,na,na
https://github.com/redpony/creg,creg,arxiv,na,na
https://github.com/andyreagan/VACC-keyword-search,VACC-keyword-search,arxiv,na,na
https://github.com/cod3licious/conec,Context Encoders (ConEc),arxiv,na,na
https://github.com/seaweiqing/neuraltalk_plus_charcnn,image2story,sota,na,na
https://github.com/gboeing/urban-data-science,Urban Data Science,arxiv,na,na
https://github.com/makokal/MDPN,MDPN,arxiv,na,na
https://github.com/justinessert/hierarchical-deep-cnn,Hierarchical Deep CNN,sota,na,na
https://github.com/learningtitans/data-depth-design,"Melanoma Detection Models by ""RECOD Titans""",arxiv,na,na
https://github.com/Alleansa/eluvio,Eluvio DS NLP problem,sota,na,na
https://github.com/v1n337/news-article-extractor,News Article Extractor,arxiv,na,na
https://github.com/brcsomnath/Advanced-GAP,Advanced-GAP,arxiv,na,na
https://github.com/AKSW/NLIWOD,NLIWOD - Natural Language Interfaces for the Web of Data,arxiv,na,na
https://github.com/lmcinnes/hdbscan_paper,hdbscan_paper,arxiv,na,na
https://github.com/orig74/ardupilot,ArduPilot Project,arxiv,na,na
https://github.com/Bartzi/see,SEE: Towards Semi-Supervised End-to-End Scene Text Recognition,arxiv,na,na
https://github.com/davidsandberg/facenet,Face Recognition using Tensorflow [![Build Status][travis-image]][travis],arxiv,na,na
https://github.com/Cadene/vqa.pytorch,Visual Question Answering in pytorch,sota,na,na
https://github.com/TalkToTheGAN/REGAN,Sequence Generation with GANs trained by Gradient Estimation,sota,na,na
https://github.com/d909b/DSMT-Nets,DSMT-Nets: Distantly Supervised Multitask Networks,arxiv,na,na
https://github.com/facebook/MemNN,Memory-Augmented Neural Networks,arxiv,na,na
https://github.com/TurtleGo/project-vehicle-detect,project-vehicle-detect,sota,na,na
https://github.com/slavpetrov/berkeleyparser,"""THE BERKELEY PARSER""",arxiv,na,na
https://github.com/StanfordVL/MinkowskiEngine,Minkowski Engine,sota,na,na
https://github.com/kayuksel/pytorch-ars,Augmented Random Search Experiments in PyTorch,sota,na,na
https://github.com/AbiWord/enchant,libenchant -- Generic spell checking library,arxiv,na,na
https://github.com/eyaler/transformer_tpu,moved to:,sota,na,na
https://github.com/ZilongTan/ptpqp,Partitioned Tensor Factorization using Orthogonal Procrustes Matching,arxiv,na,na
https://github.com/JunrQ/NAS,NAS(Neural Architecture Search),sota,na,na
https://github.com/meikerwang/nlp_project3,NLP作业3：自然语言通顺判定,sota,na,na
https://github.com/NVIDIA/tacotron2,Tacotron 2 (without wavenet),sota,na,na
https://github.com/viorik/ConvLSTM,ConvLSTM,arxiv,na,na
https://github.com/zalandoresearch/first_order_gan,First Order Divergence for training GANs,arxiv,sota,na
https://github.com/soumith/convnet-benchmarks,convnet-benchmarks,arxiv,na,na
https://github.com/dav/word2vec,word2vec,arxiv,na,na
https://github.com/Stick-To/WideResNet-TF,WideResNet-TF,sota,na,na
https://github.com/nguyenkh/NeuralDenoising,Neural-based Noise Filtering from Word Embeddings,arxiv,na,na
https://github.com/esadr/mlsvm,MLSVM,arxiv,na,na
https://github.com/shashigharti/secure-privateai-scholarship-challenge,Secure & Private AI Scholarship Challenge from Facebook Artificial Intelligence,sota,na,na
https://github.com/bd2kccd/py-causal,py-causal,arxiv,na,na
https://github.com/karlstratos/mention2vec,Mention2Vec,arxiv,na,na
https://github.com/Soumyabrata/irradiance-variation,Analyzing Solar Irradiance Variation From GPS and Cameras,sota,na,na
https://github.com/IBM/MAX-Facial-Age-Estimator,Facial Age Estimator,na,model-zoo,na
https://github.com/tudarmstadt-lt/kaldi-tuda-de,Open source speech recognition recipe and corpus for building German acoustic models with Kaldi,arxiv,na,na
https://github.com/qilei123/maskrcnn_benchmark_ROP,Faster R-CNN and Mask R-CNN in PyTorch 1.0,sota,na,na
https://github.com/jcjohnson/simple-amt,simple-amt,arxiv,na,na
https://github.com/yongheng1991/3D-point-capsule-networks,3D Point Capsule Networks,sota,na,na
https://github.com/orussakovsky/annotation-UIs,annotation-UIs,arxiv,na,na
https://github.com/kristpapadopoulos/keras_callbacks,Stochastic Weight Averaging with Keras callback function,sota,na,na
https://github.com/saikrishna-1996/deep_pepper_chess,Deep Pepper,sota,na,na
https://github.com/BayesWatch/cinic-10,CINIC-10: CINIC-10 Is Not Imagenet or CIFAR-10,sota,na,na
https://github.com/Izecson/saml-nmt,Differentiable Sampling with Flexible Reference Word Order for Neural Machine Translation,sota,na,na
https://github.com/ttm/ops,ops,arxiv,na,na
https://github.com/cmrivers/ebola,Data for the 2014 Global Ebola outbeak,arxiv,na,na
https://github.com/TUM-ML-Lab18/FaceSwap,General,sota,na,na
https://github.com/sebsquire/Automated-Video-Filtering-YOLOv2,Automated-Video-Filtering-YOLOv2,sota,na,na
https://github.com/szagoruyko/wide-residual-networks,Wide Residual Networks,arxiv,na,na
https://github.com/Leputa/CIKM-AnalytiCup-2018,CIKM-AnalytiCup-2018,sota,na,na
https://github.com/callmeivy/bert_squad,BERT,sota,na,na
https://github.com/c1ph3rr/Wide-Residual-Networks,Wide-Residual-Networks,sota,na,na
https://github.com/AbhimanyuAryan/IMDB-NLP,NLP on IMDB Dataset for sentimental analysis,sota,na,na
https://github.com/paramitamirza/IndoTimex,IndoTimex,arxiv,na,na
https://github.com/vadimkantorov/cvpr2014,Information & Contact,arxiv,na,na
https://github.com/algofairness/BlackBoxAuditing,Black Box Auditing and Certifying and Removing Disparate Impact,arxiv,na,na
https://github.com/gtegner/real_nvp,REAL NVP,sota,na,na
https://github.com/vijayvee/behavior-recognition,I3D models trained on Kinetics,sota,na,na
https://github.com/SJTU-lqiu/QA4IE,QA4IE,sota,na,na
https://github.com/Sarikaya-Lab-GEMSEC/Peptide_Graph_Autograd,Peptide Graph Encoding Neural Network,sota,na,na
https://github.com/rubenrosales/inception_v4,Inception-v4,sota,na,na
https://github.com/lts4/deepfool,DeepFool,arxiv,na,na
https://github.com/JunYongJeong/VSTG-MTL,Variable Selection and Task Grouping for Multi-Task Learning (VSTG-MTL),arxiv,na,na
https://github.com/dotnet/roslyn,"Welcome to the .NET Compiler Platform (""Roslyn"")",arxiv,na,na
https://github.com/MSiam/TFSegmentation,Real-time Semantic Segmentation Comparative Study,arxiv,na,na
https://github.com/sjtrny/kSSC,kssc,arxiv,na,na
https://github.com/marcotcr/lime-experiments,"This repository contains the code to run the experiments present in this paper. The code here is frozen to what it was when we originally wrote the paper. If you're interested in using LIME, check out [this repository](https://github.com/marcotcr/lime), where we have packaged it up, improved the code quality, added visualizations and other improvements.",arxiv,na,na
https://github.com/liuzhuang13/DenseNetCaffe,Densely Connected Convolutional Network (DenseNet),arxiv,na,na
https://github.com/amrisi/amr-guidelines,AMR Guidelines,arxiv,na,na
https://github.com/tensorflow/deepmath/tree/master/deepmath/deephol,This directory contains code related to DeepHOL.,sota,na,na
https://github.com/cjrd/MEIBP,MEIBP,arxiv,na,na
https://github.com/xunhuang1995/SGAN,Stacked Generative Adversarial Networks,arxiv,na,na
https://github.com/wk738126046/deploy,SSD: Single Shot MultiBox Object Detector,sota,na,na
https://github.com/yhenon/pytorch-retinanet,pytorch-retinanet,sota,na,na
https://github.com/yuliani29/yolotraining,Yolo-v3 and Yolo-v2 for Windows and Linux,sota,na,na
https://github.com/masashi-y/depccg,depccg v1,arxiv,na,na
https://github.com/TalwalkarLab/paleo,Paleo,arxiv,na,na
https://github.com/stanfordnlp/mac-network,Compostional Attention Networks for Real-World Reasoning,arxiv,na,na
https://github.com/renmengye/few-shot-ssl-public,few-shot-ssl-public,arxiv,na,na
https://github.com/orsic/swiftnet,SwiftNet,sota,na,na
https://github.com/lvpengyuan/masktextspotter.caffe2,Mask TextSpotter,sota,na,na
https://github.com/chuanbanjun/bert_comment,BERT,sota,na,na
https://github.com/aravind0706/neural-mpc,Implementation of Model Predictive Control with one-step feedforward neural network dynamics model from Model-based Reinforcement Learning with Neural Network Dynamics -  https://arxiv.org/pdf/1708.02596.pdf,sota,na,na
https://github.com/ShaShekhar/Semantic_Segmentation,U-Net: Convolutional Networks for Biomedical Image Segmentation.,sota,na,na
https://github.com/RUTILEA/Chainer-StyleBasedGAN,chainer-StyleBasedGAN,sota,na,na
https://github.com/krish-thorcode/Object-Detection,Data preprocessing:,sota,na,na
https://github.com/zhy1001/Fast_Style_Transfer_using_CNN,Fast_Style_Transfer_using_CNN,sota,na,na
https://github.com/r9y9/wavenet_vocoder,WaveNet vocoder,sota,na,na
https://github.com/zxqcreations/faster-rcnn-tf,faster-rcnn-tf,sota,na,na
https://github.com/YourGc/Unet_jinnan2,Unet_jinnan2,sota,na,na
https://github.com/ellisdg/3DUnetCNN,3D U-Net Convolution Neural Network with Keras,sota,na,na
https://github.com/akashgit/autoencoding_vi_for_topic_models,Autoencoding Variational Inference for Topic Models,arxiv,na,na
https://github.com/geneura-papers/2017-StarCraft-Data,2017-StarCraft-Data,arxiv,na,na
https://github.com/aitorzip/DeepGTAV,DeepGTAV v2,arxiv,na,na
https://github.com/pydsgz/DeepVOG,DeepVOG,sota,na,na
https://github.com/bbenligiray/greedy-face-features,Greedy Search for Descriptive Spatial Face Features,arxiv,na,na
https://github.com/littleflow3r/Sequence_to_sequence_learning_for_machine_translation,Machine_Translation_Seq2Seq,sota,na,na
https://github.com/vahidk/EffectiveTensorflow,Effective TensorFlow,sota,na,na
https://github.com/amaurylekens/SDC_Segnet,Artificial Intelligence Laboratory - Self Driving Car Simulation,sota,na,na
https://github.com/samlbest/traveling-salesman,traveling-salesman,arxiv,na,na
https://github.com/kikohs/freak,FREAK: Fast Retina Keypoint,arxiv,na,na
https://github.com/JepsonWong/NLPCorpus,NLP Chinese,sota,na,na
https://github.com/tensorflow/models/tree/master/research/learning_unsupervised_learning,Learning Unsupervised Learning Rules,na,model-zoo,na
https://github.com/cszn/DnCNN,DnCNN,arxiv,na,na
https://github.com/BobaZooba/Unsupervised-Data-Augmentation,Unsupervised Data Augmentation,sota,na,na
https://github.com/uclmr/jack,Jack the Reader [![Wercker build badge][wercker_badge]][wercker] ![codecov](https://codecov.io/gh/uclmr/jack) [![Gitter](https://badges.gitter.im/Join%20Chat.svg)](https://gitter.im/jack-the-reader/Lobby?source=orgpage) [![license](https://img.shields.io/github/license/mashape/apistatus.svg?maxAge=2592000)](https://github.com/uclmr/jack/blob/master/LICENSE),sota,na,na
https://github.com/arnim/HDP,Java Gibbs sampler for the Hierarchical Dirichlet Processes,arxiv,na,na
https://github.com/Guneet-Dhillon/Stochastic-Activation-Pruning,Stochastic-Activation-Pruning,arxiv,na,na
https://github.com/bmy4415/DMLAB-intern,DMLAB intern(2019.03.04~),sota,na,na
https://github.com/jantic/DeOldify,DeOldify,sota,na,na
https://github.com/yuhuixu1993/PC-DARTS,Introduction,sota,na,na
https://github.com/csehong/VM-NET,VM-NET in Tensorflow,arxiv,na,na
https://github.com/openai/improved-gan,improved-gan,arxiv,na,na
https://github.com/HildoBijl/SONIG,SONIG,arxiv,na,na
https://github.com/piyush2896/CoordConv-Implementation,CoordConv - Implementation,sota,na,na
https://github.com/geodekid/FCN,Fully Convolutional Networks for Semantic Segmentation,sota,na,na
https://github.com/hanzhanggit/StackGAN,StackGAN,arxiv,na,na
https://github.com/silverasm/wordtree,WordTrees are a way to visualize the contexts in which a word,arxiv,na,na
https://github.com/renato145/3D-ORGAN,3D-ORGAN,arxiv,na,na
https://github.com/BIDData/BIDMach,BIDMach is a very fast machine learning library. Check the latest benchmarks,arxiv,na,na
https://github.com/Qingbao/iris,iris,arxiv,na,na
https://github.com/brunaw/genre_classification,genre_classification,sota,na,na
https://github.com/SanketAgrawal/Catagorical-Focal-Loss,Catagorical-Focal-Loss,sota,na,na
https://github.com/PetarV-/GAT,GAT,sota,na,na
https://github.com/shumming/Person_ReID,Person Re-Identification,sota,na,na
https://github.com/saurabh1295/adl_vqa,Visual Question Answering,sota,na,na
https://github.com/aadil-srivastava01/End-To-End-Memory-Networks,End-To-End-Memory-Networks,sota,na,na
https://github.com/mahsa91/py_mgcn,MGCN: Semi-supervised Classification in Multi-layer Graphs with Graph Convolutional Networks,sota,na,na
https://github.com/syiin/resnet_cancer_detection,resnet_cancer_detection,sota,na,na
https://github.com/Thomas1205/Optimization-Toolbox,"As of November 28 2013, the optimization toolbox is DISCONTINUED.",arxiv,na,na
https://github.com/RanhaoKang/PWC-Net_pytorch,"Official version(Caffe & PyTorch) is at https://github.com/NVlabs/PWC-Net, thank you all for attention.",sota,na,na
https://github.com/zepingyu0512/srnn,SRNN,sota,na,na
https://github.com/muramasa8191/DeepLearning,Deep Learning,sota,na,na
https://github.com/LUMII-Syslab/DNGPU,DNGPU,arxiv,na,na
https://github.com/felixgwu/FastFusionNet,FastFusionNet,sota,na,na
https://github.com/wenguanwang/DHF1K,DHF1K,arxiv,na,na
https://github.com/freeniliang/caffe-fastercnn-rfcn,"This branch of Caffe extends BVLC-led Caffe by adding Windows support and other functionalities commonly used by Microsoft's researchers, such as managed-code wrapper, [Faster-RCNN](https://papers.nips.cc/paper/5638-faster-r-cnn-towards-real-time-object-detection-with-region-proposal-networks.pdf), [R-FCN](https://arxiv.org/pdf/1605.06409v2.pdf), etc.",sota,na,na
https://github.com/kaize0409/pygcn,Graph Convolutional Networks in PyTorch,sota,na,na
https://github.com/alan-turing-institute/pcit,Predictive Conditional Independence Testing (PCIT),arxiv,na,na
https://github.com/susomena/DeepSlowMotion,DeepSlowMotion,sota,na,na
https://github.com/SYangDong/bert-with-frozen-code,BERT,sota,na,na
https://github.com/david-gpu/srez,srez,arxiv,na,na
https://github.com/LawrenceMMStewart/Adversarial_Attack,Adversarial Pertubations via FGSM - Lenet5 and Alexnet,sota,na,na
https://github.com/andyreagan/lexicocalorimeter-shifts,lexicocalorimeter-shifts,arxiv,na,na
https://github.com/ikostrikov/pytorch-a3c,pytorch-a3c,sota,na,na
https://github.com/AaronJackson/vrn,[[http://aaronsplace.co.uk/papers/jackson2017recon/preview.png]],arxiv,na,na
https://github.com/manuelmolano/Spike-GAN,Spike-GAN,arxiv,na,na
https://github.com/transcendentsky/dgl-project,Graph Convolutional Networks (GCN),sota,na,na
https://github.com/arvind1998/SSD-Object-Detection,SSD-Object-Detection,sota,na,na
https://github.com/OSU-slatelab/BMASS,BMASS,arxiv,na,na
https://github.com/sharathsarangmath/Vector-Capsule-Network-for-wild-animal-species-recognition-in-Camera-trap-images,MSc Data Science Thesis,sota,na,na
https://github.com/rkwitt/GuidedAugmentation,AGA : Attribute-Guided Augmentation,arxiv,na,na
https://github.com/chrischute/glow,Glow in PyTorch,sota,na,na
https://github.com/Kaixhin/Atari,Atari !Space Invader,arxiv,na,na
https://github.com/seuzjj/DSK,DSK,arxiv,na,na
https://github.com/zsano1/MEnet-FCN-wild,FCNs in the Wild: Pixel-level Adversarial and Constraint-based Adaptation Implemented by Tensorflow,sota,na,na
https://github.com/seathiefwang/MGN-pytorch,Multiple Granularity Network,sota,na,na
https://github.com/wonseokjung/Papernotes,Papernotes,sota,na,na
https://github.com/earthLD/Algorithm,DenseNet-Keras with ImageNet Pretrained Models,sota,na,na
https://github.com/caoquanjie/ADDA-master,ADDA,sota,na,na
https://github.com/MaZhiyuanBUAA/bert-tf1.4.0,BERT,sota,na,na
https://github.com/neopenx/Dragon,Dragon: A Computation Graph Virtual Machine Based Deep Learning Framework,arxiv,na,na
https://github.com/Riccardo-Vecchi/Pytorch-Quaternion-Neural-Networks,pytorch-quaternion-neural-networks,sota,na,na
https://github.com/amacinho/Name-Gender-Guesser,"Copying: Name Gender Guesser is free software: you can redistribute it and/or modify it under the terms of the GNU General Public License as published by the Free Software Foundation, either version 3 of the License, or (at your option) any later version. Name Gender Guesser is distributed in the hope that it will be useful, but WITHOUT ANY WARRANTY; without even the implied warranty of MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.  See the GNU General Public License for more details.",arxiv,na,na
https://github.com/gdesjardins/MFNG,MFNG,arxiv,na,na
https://github.com/prashil2792/Question-Answering-System-Deep-Learning,Question Answering System using End to End Memory Networks,sota,na,na
https://github.com/J911/WRN-pytorch,WRN-pytorch,sota,na,na
https://github.com/hamzaMahdi/darknet,﻿# Yolo-v3 and Yolo-v2 for Windows and Linux,sota,na,na
https://github.com/bianan/non-monotone-dr-submodular,Continuous DR-submodular Maximization: Structure and Algorithms,arxiv,na,na
https://github.com/shravan097/Image-Inpainting,Image Inpainting,sota,na,na
https://github.com/JimmySuen/integral-human-pose,Integral Human Pose Regression,arxiv,na,na
https://github.com/subodh-malgonde/vehicle-detection,Vehicle Detection,sota,na,na
https://github.com/innerlee/Publications,Publications,sota,na,na
https://github.com/unsw-cse-soc/Data-curation-API,"Understanding and analyzing big data is firmly recognized as a powerful and strategic priority. For deeper interpretation of and better intelligence with big data, it is important to transform raw data (unstructured, semi-structured and structured data sources, e.g., text, video, image data sets) into curated data: contextualized data and knowledge that is maintained and made available for use by end-users and applications. In particular, data curation acts as the glue between raw data and analytics, providing an abstraction layer that relieves users from time consuming, tedious and error prone curation tasks. In this context, the data curation process becomes a vital analytics asset for increasing added value and insights.",arxiv,na,na
https://github.com/ibm/max-chinese-phonetic-similarity-estimator,Chinese Phonetic Similarity Estimator,na,model-zoo,na
https://github.com/Hermina/GraphLearningSparsityPriors,"To use the code, run the script learn_from_data.m or the function graph_learning_our",arxiv,na,na
https://github.com/amanda-lambda/hack-flappy-bird-drl,hack-flappy-bird-drl,sota,na,na
https://github.com/hajicj/muscima,MUSCIMA,arxiv,na,na
https://github.com/xunhen/py-faster-rcnn-wjc,"py-faster-rcnn has been deprecated. Please see Detectron, which includes an implementation of [Mask R-CNN](https://arxiv.org/abs/1703.06870).",sota,na,na
https://github.com/dpkingma/nips14-ssl,NIPS'14-SSL,arxiv,na,na
https://github.com/natel9178/transformer-refork,Attention is all you need: A Pytorch Implementation,sota,na,na
https://github.com/Leavingseason/OpenLearning4DeepRecsys,OpenLearning4DeepRecsys,sota,na,na
https://github.com/bharath272/sds_eccv2014,##Simultaneous Detection and Segmentation,arxiv,na,na
https://github.com/johmathe/Shotdetect,Shotdetect is a free software (LGPL) which detects shots and scenes from a video.,arxiv,na,na
https://github.com/visipedia/inat_comp,iNaturalist 2019 Competition,arxiv,na,na
https://github.com/tensorflow/models/tree/master/official/wide_deep,Predicting Income with the Census Income Dataset,na,model-zoo,na
https://github.com/onedayatatime0923/Cycle_Mcd_Gan,Combination of CycleGan and Mcd in Pytorch,sota,na,na
https://github.com/anxu829/PSENet.python3,this repo is base on org PSENet and tranfer it to python3,sota,na,na
https://github.com/jsnafziger/IEEE-Connected-Autonomous-Vehicles-Workshop,"IEEE-Connected-Autonomous-Vehicles-Workshop (August 20-21, 2018)",sota,na,na
https://github.com/dhruvsawhney/CS152_FinalProject,CS152_FinalProject (Neural Networks),sota,na,na
https://github.com/apache/incubator-mxnet/tree/master/example/adversary,example/adversary,na,model-zoo,na
https://github.com/assiaben/segnet,Caffe SegNet cuDNN5,sota,na,na
https://github.com/muupan/async-rl,Async-RL,arxiv,na,na
https://github.com/tensorflow/tensor2tensor,Tensor2Tensor,arxiv,na,na
https://github.com/sancha/jrae,Java Recursive Autoencoder,arxiv,na,na
https://github.com/PolarisAlpha/darknet,Yolo-v3 and Yolo-v2 for Windows and Linux,sota,na,na
https://github.com/MathiasStensrud/autoBleep,autoBleep,sota,na,na
https://github.com/castortroynz/desafio_atuacao19,Desafio Atuacao19,sota,na,na
https://github.com/alshedivat/keras-gp,Gaussian Processes for Keras,arxiv,na,na
https://github.com/muditrastogi/chestai,Disclaimer,sota,na,na
https://github.com/ruinmessi/RFBNet,Receptive Field Block Net for Accurate and Fast Object Detection,arxiv,na,na
https://github.com/ricedsp/prDeep,Original release date : 2/28/18,arxiv,na,na
https://github.com/szagoruyko/attention-transfer,Attention Transfer,arxiv,na,na
https://github.com/caffe2/models/tree/master/style_transfer/faceshape_b,style_transfer/faceshape_b,na,model-zoo,na
https://github.com/caffe2/models/tree/master/style_transfer/tiger_a,style_transfer/tiger_a,na,model-zoo,na
https://github.com/luanshiyinyang/DenseNet,DenseNet,sota,na,na
https://github.com/artxtech/darknet-rnn,﻿# Yolo-v3 and Yolo-v2 for Windows and Linux,sota,na,na
https://github.com/alexerdmann/Herodotos-Project-Latin-NER-Tagger-Annotation,Herodotos Project NER Annotation and Tagger,sota,na,na
https://github.com/axch/dysvunctional-language,DVL,arxiv,na,na
https://github.com/recluse27/Colorizator,DeOldify,sota,na,na
https://github.com/cran/REPPlab,REPPlab,arxiv,na,na
https://github.com/LucaAngioloni/ProteinSecondaryStructure-CNN,Protein Secondary Structure Predictor,sota,na,na
https://github.com/makatx/YOLO_ResNet,Implementing YOLO using ResNet as feature extractor,sota,na,na
https://github.com/mateodd25/ANOVA_dimension_estimator,ANOVA dimension estimator,sota,na,na
https://github.com/samhare/struck,Struck: Structured Output Tracking with Kernels,arxiv,na,na
https://github.com/getalp/disambiguate,disambiguate: Neural Word Sense Disambiguation Toolkit,sota,na,na
https://github.com/huan123/py-fatser-rcnn,tf-faster-rcnn,sota,na,na
https://github.com/shortpoet/Final-Project,MACK'S AI COCKTAIL BAR 🍸,sota,na,na
https://github.com/eaplatanios/symphony-mt,Symphony Machine Translation,sota,na,na
https://github.com/prolearner/LearningToCompareTF,LearningToCompareTF,sota,na,na
https://github.com/tvatanen/ltmlp-neuralnet,ltmlp-neuralnet,arxiv,na,na
https://github.com/costapt/vess2ret,Towards Adversarial Retinal Image Synthesis,arxiv,na,na
https://github.com/karlmoritz/bicvm,BiCVM,arxiv,na,na
https://github.com/cs-giung/face-detection-pytorch,Face Detection,sota,na,na
https://github.com/jingyuanz/telecom_query_classification,telecom_query_classification,sota,na,na
https://github.com/senarvi/theanolm,TheanoLM,arxiv,na,na
https://github.com/namkhanhtran/cikm-cup-2016-cross-device,CIKM CUP 2016 Track 1: Cross-Device Linking,arxiv,na,na
https://github.com/CoryRJ/cycleGAN,cycleGAN,sota,na,na
https://github.com/alex1770/QUBO-Chimera,QUBO-Chimera,arxiv,na,na
https://github.com/gmum/melm,Maximum Entropy Linear Manifold,arxiv,na,na
https://github.com/qilei123/DeformableConvV2,Deformable Convolutional Networks,sota,na,na
https://github.com/GAN-Challenger/pytorch-CycleGAN-and-pix2pix,pytorch-CycleGAN-and-pix2pix,sota,na,na
https://github.com/laurent-dinh/nice,NICE: Non-linear independent components estimation,arxiv,na,na
https://github.com/czen88/q-trader,q-trader,sota,na,na
https://github.com/medallia/Word2VecJava,Word2vecJava,arxiv,na,na
https://github.com/MeileiJiang/AJIVE_Project,AJIVE_Project,arxiv,na,na
https://github.com/KlugerLab/t-SNE-Heatmaps,t-SNE Heatmaps,sota,na,na
https://github.com/uoguelph-mlrg/theano_alexnet,AlexNet Implementation with Theano,arxiv,na,na
https://github.com/apache/incubator-mxnet/tree/master/example/svrg_module,example/svrg_module,na,model-zoo,na
https://github.com/opteroncx/SESR,SESR,sota,na,na
https://github.com/PkuRainBow/OCNet,OCNet: Object Context Network for Scene Parsing (pytorch),sota,na,na
https://github.com/ryankiros/visual-semantic-embedding,visual-semantic-embedding,arxiv,na,na
https://github.com/rafaljozefowicz/lm,lm,arxiv,na,na
https://github.com/Shumway82/CycleGAN,CycleGAN,sota,na,na
https://github.com/Orkis-Research/Pytorch-Quaternion-Neural-Networks,PyTorch-Quaternion-Neural-Networks,sota,na,na
https://github.com/sfzhang15/SFD,S³FD: Single Shot Scale-invariant Face Detector,arxiv,na,na
https://github.com/mateuszbuda/brain-segmentation-pytorch,U-Net for brain segmentation,sota,na,na
https://github.com/richardaecn/cvpr18-inaturalist-transfer,Large Scale Fine-Grained Categorization and Domain-Specific Transfer Learning,sota,na,na
https://github.com/lluisgomez/TextProposals,TextProposals,arxiv,na,na
https://github.com/ahmedbhna/VGG_Paper,VGG_Paper,sota,na,na
